epoch,train_loss,val_loss,val_acc
1,0.6917676261041017,0.6839015933505276,0.504424778761062
2,0.6837069146928534,0.6792991757392883,0.6460176991150443
3,0.6788776276913364,0.6744657200679445,0.5663716814159292
4,0.6767699612980396,0.6690549620410853,0.5752212389380531
5,0.6761220901940777,0.6651345616892764,0.5663716814159292
6,0.6692052786856626,0.6618976885812324,0.6460176991150443
7,0.6612127735815218,0.6581310347506875,0.6991150442477876
8,0.6643342744987623,0.6532684575047409,0.672566371681416
9,0.6519010814681517,0.6480114758014679,0.6371681415929203
10,0.6462700136203682,0.6596165168703648,0.6371681415929203
11,0.64498155188244,0.6363589753184402,0.7079646017699115
12,0.6450504154230641,0.6311964293320974,0.7079646017699115
13,0.6300030270245223,0.6233249233480085,0.7079646017699115
14,0.6294346449121965,0.6207794107888874,0.7610619469026548
15,0.6259722291632036,0.607090549510822,0.7256637168141593
16,0.6158769488730261,0.603669449948428,0.7345132743362832
17,0.6127066439495678,0.5900314324780515,0.7433628318584071
18,0.5925239594900502,0.5854758949656236,0.7522123893805309
19,0.5954954044613163,0.5820539185875341,0.7522123893805309
20,0.5855711642487914,0.5701949491835477,0.7610619469026548
21,0.5850672461422144,0.5775054306314703,0.7522123893805309
22,0.5733334075296874,0.577242188286363,0.7168141592920354
23,0.5773124344053522,0.5453298886617025,0.7610619469026548
24,0.5605836670219371,0.5464542774777663,0.7876106194690266
25,0.5555325151149151,0.5520914599560854,0.7610619469026548
26,0.5537141446782424,0.5268037293040961,0.7610619469026548
27,0.5383890343055261,0.5538470449677685,0.7079646017699115
28,0.5282556520758477,0.5445677303431327,0.7433628318584071
29,0.5329712989319743,0.5140374551216761,0.7699115044247787
30,0.5257697047385494,0.49760714670022327,0.7964601769911505
31,0.5192880791372958,0.49290724543103,0.8053097345132744
32,0.4993249174965694,0.4868862950488141,0.7876106194690266
33,0.489887961408997,0.5342634605211124,0.7079646017699115
34,0.4859882235790776,0.5070402086303946,0.7610619469026548
35,0.515273062693598,0.48712415771003353,0.7787610619469026
36,0.4750826743522049,0.4828793623468332,0.7787610619469026
37,0.4713530648268957,0.48390025344856996,0.8053097345132744
38,0.47187765114075314,0.45401535170120105,0.8053097345132744
39,0.4668542588442828,0.47041184232946026,0.8053097345132744
40,0.465788922017127,0.4605310169751184,0.8141592920353983
41,0.4364363268611178,0.45273982550491365,0.7964601769911505
42,0.44617749602261897,0.44294396278105286,0.8407079646017699
43,0.4293899095196903,0.45188094584042565,0.8053097345132744
44,0.45942925589274514,0.49061349034309387,0.7787610619469026
45,0.4241568392917382,0.4698379106427494,0.7964601769911505
46,0.42759300329912026,0.42985873133466956,0.8230088495575221
47,0.3991196027305801,0.4362852071460925,0.8141592920353983
48,0.40806701378814414,0.4258872619584987,0.831858407079646
49,0.40474741989993945,0.4792154759430049,0.7964601769911505
50,0.4127752413330352,0.40475668130736603,0.8407079646017699
51,0.38884994987629157,0.7170537870965505,0.5398230088495575
52,0.4095842234328785,0.4428051423869635,0.831858407079646
53,0.37368882539789233,0.41956639629707004,0.831858407079646
54,0.3828011371063448,0.4276204809807895,0.8141592920353983
55,0.38303744392387107,0.4200413896326433,0.831858407079646
56,0.362261802040502,0.3891765114508177,0.8761061946902655
57,0.3717634366182363,0.42204670777969194,0.831858407079646
58,0.3556679876735516,0.4292883634436549,0.831858407079646
59,0.3631046660063145,0.44232891251643497,0.8053097345132744
60,0.36223846055006825,0.37162382436687486,0.8849557522123894
61,0.36267018967629533,0.3820302663534357,0.8761061946902655
62,0.36194084197348725,0.45730999249376747,0.8053097345132744
63,0.36411472355567776,0.4218905515184528,0.8053097345132744
64,0.3395960232885802,0.4720743663870452,0.7964601769911505
65,0.3353164495026643,0.3685650584990518,0.8495575221238938
66,0.33406947655356034,0.37035689228459406,0.8407079646017699
67,0.32887319125960357,0.40536045557574224,0.8407079646017699
68,0.3303573392249182,0.44165379972311486,0.8053097345132744
69,0.3285313422453746,0.3999010042793918,0.8053097345132744
70,0.30900334957492565,0.368949215270971,0.8584070796460177
71,0.30526116853002955,0.3995380224496649,0.8141592920353983
72,0.31245277783281244,0.343531492476662,0.8761061946902655
73,0.3223227695850408,0.37111832221087654,0.8672566371681416
74,0.29801540178106684,0.3794509431249217,0.8495575221238938
75,0.29436586313444163,0.43134815203385396,0.8053097345132744
76,0.2834975894631208,0.4089179207619868,0.831858407079646
77,0.299047190259186,0.3999105550414115,0.8230088495575221
78,0.26838678742585853,0.3348170863301085,0.8672566371681416
79,0.29518594677700144,0.3498795838993892,0.8761061946902655
80,0.2736378852319203,0.3410441597041331,0.8849557522123894
81,0.2909353958541709,0.48174089905724193,0.7610619469026548
82,0.24573476605974467,0.39080649194421996,0.8141592920353983
83,0.26888413891501195,0.40844635822271047,0.8495575221238938
84,0.2774614569549737,0.4713173244605985,0.7787610619469026
85,0.25651381470971796,0.37536946703728874,0.8495575221238938
86,0.26891363891814135,0.40427360745767754,0.8407079646017699
87,0.2585929572269057,0.5646138490553487,0.7345132743362832
88,0.25669331022999786,0.35186434713633435,0.8672566371681416
89,0.2445648861678103,0.35927511238607396,0.8584070796460177
90,0.26757140977275184,0.44379705680828346,0.8053097345132744
91,0.24653225186882557,0.327925699844695,0.8672566371681416
92,0.24497482970159137,0.3328727055994565,0.8849557522123894
93,0.24482765339265486,0.2894526532475363,0.9203539823008849
94,0.22267193840486946,0.30684831715597394,0.8761061946902655
95,0.2380066340896342,0.5009386203202763,0.7699115044247787
96,0.22882304281466104,0.32917695783340095,0.8849557522123894
97,0.21619143350610295,0.30261837900207755,0.8849557522123894
98,0.23638034190166643,0.3008263715003666,0.9203539823008849
99,0.22869634169640135,0.6132296479323454,0.7079646017699115
100,0.21789559487467713,0.35017256994257895,0.831858407079646
