epoch,train_loss,val_loss,val_acc
1,0.6948819060241227,0.672857940196991,0.7079646017699115
2,0.6790994474318175,0.6521679225720858,0.7256637168141593
3,0.6678701204008761,0.6394847809222707,0.7433628318584071
4,0.6656126224361689,0.6277818376557869,0.7345132743362832
5,0.6640905600733462,0.6215279107553917,0.7345132743362832
6,0.6565259073951603,0.61367158774744,0.6991150442477876
7,0.6423222042817985,0.6032444594199198,0.7256637168141593
8,0.6485496316335898,0.593877806475288,0.7345132743362832
9,0.6461823587923978,0.6000931174085852,0.7079646017699115
10,0.6405000920053077,0.5952096272978866,0.7433628318584071
11,0.6390418315355757,0.5895326676075918,0.7256637168141593
12,0.6214013003406271,0.5812046773600996,0.7256637168141593
13,0.6282350759854359,0.5821736648417356,0.7522123893805309
14,0.6186974899167508,0.5661734724253938,0.7345132743362832
15,0.6146584129438991,0.5654978077662619,0.7522123893805309
16,0.59940279215838,0.5580002440695178,0.7079646017699115
17,0.6072433861879121,0.5799069598055723,0.7168141592920354
18,0.604722873167654,0.5579989944633684,0.6991150442477876
19,0.6038661208168595,0.5643669962882996,0.7345132743362832
20,0.5846310164944261,0.5706677980590285,0.7256637168141593
21,0.5763028883828526,0.5548229186158431,0.7256637168141593
22,0.5797874590596267,0.5409010125879656,0.7345132743362832
23,0.565146032490034,0.5476335838698504,0.7345132743362832
24,0.5619253342130542,0.5344731802480263,0.7522123893805309
25,0.5470905281537402,0.5297381501448782,0.7610619469026548
26,0.5547436513336359,0.5528271114617064,0.6991150442477876
27,0.5462911086140481,0.5159772137800852,0.7345132743362832
28,0.536103276882024,0.5482453570554131,0.7168141592920354
29,0.5319911877797768,0.5249958307596675,0.7522123893805309
30,0.5160746779457658,0.5239799203057038,0.7522123893805309
31,0.5238598251501015,0.508065647723382,0.7699115044247787
32,0.516209807543628,0.5642320508496803,0.7079646017699115
33,0.5307626884463614,0.5318223154335692,0.7433628318584071
34,0.4961206492992629,0.49720782799678936,0.7699115044247787
35,0.4988206552786637,0.5131703220438539,0.7522123893805309
36,0.4836936802726931,0.49131916960080463,0.7699115044247787
37,0.49110651645908315,0.5312847147385279,0.7522123893805309
38,0.4759448370772653,0.4879357193907102,0.7699115044247787
39,0.4738220256316451,0.5004876488656328,0.7876106194690266
40,0.48847845358263076,0.49714736496670203,0.7522123893805309
41,0.4484511177360484,0.5329315398345914,0.7168141592920354
42,0.45240905300705836,0.4750677689648511,0.7964601769911505
43,0.4660110475610843,0.46410254336762846,0.8053097345132744
44,0.45158936373427905,0.5333554470225385,0.7256637168141593
45,0.45849282057148166,0.49156497994013,0.7522123893805309
46,0.4519612210250534,0.46678546476259564,0.7787610619469026
47,0.4266100429921551,0.50001372736797,0.7433628318584071
48,0.42716313245813403,0.453964948262039,0.8053097345132744
49,0.43409063739586723,0.4570799215059531,0.7964601769911505
50,0.42213897514198206,0.5262286040866584,0.7345132743362832
51,0.43521162615347225,0.5330440480458108,0.7433628318584071
52,0.40929854441994584,0.43970736442950736,0.7699115044247787
53,0.40960548414263576,0.5160349215331831,0.7522123893805309
54,0.4141910074492999,0.43875845554366444,0.8141592920353983
55,0.40844076664178774,0.4526411104097701,0.7876106194690266
56,0.39751424586021267,0.5892196200918733,0.6991150442477876
57,0.396883432877011,0.43147596311673786,0.8053097345132744
58,0.3874439092732109,0.43490372421710116,0.7787610619469026
59,0.38140743774716307,0.4692435418827492,0.7610619469026548
60,0.39451671048866965,0.49929094301504,0.7522123893805309
61,0.3673292628728447,0.44930042444091095,0.7522123893805309
62,0.38080750761833865,0.5878411202054274,0.6991150442477876
63,0.3628618480654153,0.45852539636063994,0.7610619469026548
64,0.38060365541450747,0.4415892720745321,0.7699115044247787
65,0.3608911084011197,0.5618681437090823,0.7345132743362832
66,0.3531986293341734,0.44034977708207934,0.7787610619469026
67,0.36148243513683564,0.611626770020577,0.6548672566371682
68,0.33270185585010104,0.4397772753839953,0.7787610619469026
69,0.3621311103430601,0.4782658012812598,0.7345132743362832
70,0.3338535763652979,0.45584883436299206,0.7699115044247787
71,0.3337497061233869,0.41706818208229124,0.8141592920353983
72,0.35647616105203606,0.4253713164413184,0.7876106194690266
73,0.3448776025407478,0.4358294754566854,0.7964601769911505
74,0.31884883471097036,0.42174247573865087,0.7876106194690266
75,0.3198148857027424,0.47630425581806585,0.7610619469026548
76,0.32179537187206797,0.4902522321463677,0.7433628318584071
77,0.3255703014494703,0.4151548648481829,0.7876106194690266
78,0.3056282346771486,0.42647564770621166,0.7610619469026548
79,0.31889871787279844,0.4001907437320864,0.8053097345132744
80,0.2986598696510217,0.41792947217299226,0.8141592920353983
81,0.3005285441455126,0.5456508679086702,0.7610619469026548
82,0.28785559347937856,0.4795002297481947,0.7433628318584071
83,0.29765502721961357,0.43071306192953335,0.7610619469026548
84,0.2941538727496116,0.45472374697330226,0.7876106194690266
85,0.28419798037317473,0.4056483197042294,0.7876106194690266
86,0.28727329788581196,0.4248089052475335,0.7787610619469026
87,0.29015958142689374,0.4033306794927308,0.7787610619469026
88,0.2772703477535891,0.39579975895845054,0.8230088495575221
89,0.2644205771806955,0.4024570561422591,0.7876106194690266
90,0.2509619538441498,0.3920005038380623,0.7876106194690266
91,0.2603300600662926,0.39865194918718516,0.8407079646017699
92,0.27480915845763265,0.4076384169686782,0.8053097345132744
93,0.2730032183246407,0.3984933958241814,0.8053097345132744
94,0.26626374451773227,0.5889005193715555,0.7345132743362832
95,0.2705336181174931,0.5407232170303663,0.7168141592920354
96,0.26856406966422114,0.4295824428268692,0.7610619469026548
97,0.24039531039255382,0.5439195713975973,0.7345132743362832
98,0.23077905732124582,0.46688805033632536,0.7699115044247787
99,0.22240976564816933,0.38498532211636766,0.831858407079646
100,0.24419271423423713,0.4369428520532031,0.7876106194690266
