f1,auc,accuracy,recall,precision,run,model_name,balanced,roi_size
0.8571428571428571,0.915987460815047,0.8584070796460177,0.8727272727272727,0.8421052631578947,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8495575221238938,0.9319749216300941,0.8495575221238938,0.8275862068965517,0.8727272727272727,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7272727272727273,0.8567307692307693,0.7610619469026548,0.75,0.7058823529411765,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8833333333333333,0.9178683385579938,0.8761061946902655,0.9137931034482759,0.8548387096774194,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8448275862068966,0.9119674185463659,0.8407079646017699,0.8596491228070176,0.8305084745762712,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.822429906542056,0.8829854522454144,0.831858407079646,0.8627450980392157,0.7857142857142857,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8130081300813008,0.8625786163522013,0.7964601769911505,0.8333333333333334,0.7936507936507936,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8135593220338984,0.8694829760403531,0.8053097345132744,0.7868852459016393,0.8421052631578947,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8727272727272727,0.9235588972431078,0.8761061946902655,0.8571428571428571,0.8888888888888888,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8928571428571429,0.9608395989974937,0.8938053097345132,0.8928571428571429,0.8928571428571429,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8148148148148148,0.9060721062618596,0.8230088495575221,0.8627450980392157,0.7719298245614035,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7920792079207921,0.9158730158730158,0.8141592920353983,0.8,0.7843137254901961,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7920792079207921,0.8855229591836735,0.8141592920353983,0.8163265306122449,0.7692307692307693,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8596491228070176,0.929153605015674,0.8584070796460177,0.8909090909090909,0.8305084745762712,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8070175438596491,0.9188087774294671,0.8053097345132744,0.7931034482758621,0.8214285714285714,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8695652173913043,0.9091478696741855,0.8672566371681416,0.8928571428571429,0.847457627118644,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8085106382978723,0.9339369550637157,0.8407079646017699,0.9047619047619048,0.7307692307692307,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7889908256880734,0.8600252206809584,0.7964601769911505,0.8269230769230769,0.7543859649122807,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8709677419354839,0.9277885235332044,0.8584070796460177,0.8181818181818182,0.9310344827586207,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8495575221238938,0.9113408521303259,0.8495575221238938,0.8571428571428571,0.8421052631578947,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8245614035087719,0.8986189579409919,0.8230088495575221,0.7966101694915254,0.8545454545454545,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8869565217391304,0.9405660377358491,0.8849557522123894,0.85,0.9272727272727272,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7931034482758621,0.8705329153605015,0.7876106194690266,0.8363636363636363,0.7540983606557377,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8679245283018868,0.9325346784363178,0.8761061946902655,0.8846153846153846,0.8518518518518519,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7678571428571429,0.8486842105263158,0.7699115044247787,0.7678571428571429,0.7678571428571429,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8,0.8959119496855346,0.8141592920353983,0.7924528301886793,0.8076923076923077,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8623853211009175,0.9523809523809524,0.8672566371681416,0.8245614035087719,0.9038461538461539,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8148148148148148,0.8826114249843063,0.8230088495575221,0.8148148148148148,0.8148148148148148,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8679245283018868,0.9204260651629073,0.8761061946902655,0.8214285714285714,0.92,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
